url,score,len_url,is_https,is_private_ip,domain_age,is_sensitive_form,has_redirect,has_script,has_privacy,has_contact,age_of_domain,is_vietnam
https://www.phongkhongkhongquan.vn/,98,35,1,0,3312,1,1,0,0,0,3312,1
http://hocvienpkkq.com/tin/,104,27,0,0,5890,0,1,0,0,0,5890,1
https://www.24h.com.vn/,124,23,1,0,7718,0,1,1,0,0,7718,1
https://chatgpt.com/,61,20,1,0,926,0,1,0,0,0,926,2
https://vnexpress.net/,114,22,1,0,9068,0,1,1,0,1,9068,1
https://masterisehomes.com/the-global-city/vi/lumiere-midtown?utm_source=vne&utm_medium=SOV&utm_campaign=fpt_TGC_launch_vne_ntw_mass_super-mashead_pc_cpd_html5_mainkv_TGC-LMT--Apr25&utm_content=mainkv,134,200,1,0,2088,0,0,0,0,1,2088,1
https://masterisehomes.com/the-global-city/vi/lumiere-midtown?utm_source=vne&utm_medium=SOV&utm_campaign=fpt_TGC_launch_vne_ntw_mass_super-mashead_pc_cpd_html5_mainkv_TGC-LMT--Apr25&utm_content=mainkv#GeneralInformation,134,219,1,0,2088,0,0,0,0,1,2088,1
https://masterisehomes.com/the-global-city/vi/lumiere-midtown?utm_source=vne&utm_medium=SOV&utm_campaign=fpt_TGC_launch_vne_ntw_mass_super-mashead_pc_cpd_html5_mainkv_TGC-LMT--Apr25&utm_content=mainkv#Locations,134,210,1,0,2088,0,0,0,0,1,2088,1
https://masterisehomes.com/the-global-city/vi/lumiere-midtown?utm_source=vne&utm_medium=SOV&utm_campaign=fpt_TGC_launch_vne_ntw_mass_super-mashead_pc_cpd_html5_mainkv_TGC-LMT--Apr25&utm_content=mainkv#DesignConcept,134,214,1,0,2088,0,0,0,0,1,2088,1
https://masterisehomes.com/the-global-city/vi/lumiere-midtown?utm_source=vne&utm_medium=SOV&utm_campaign=fpt_TGC_launch_vne_ntw_mass_super-mashead_pc_cpd_html5_mainkv_TGC-LMT--Apr25&utm_content=mainkv#FloorPlan,134,210,1,0,2088,0,0,0,0,1,2088,1
https://masterisehomes.com/the-global-city/vi/lumiere-midtown?utm_source=vne&utm_medium=SOV&utm_campaign=fpt_TGC_launch_vne_ntw_mass_super-mashead_pc_cpd_html5_mainkv_TGC-LMT--Apr25&utm_content=mainkv#LumiereSeries,134,214,1,0,2088,0,0,0,0,1,2088,1
https://masterisehomes.com/the-global-city/vi/lumiere-midtown?utm_source=vne&utm_medium=SOV&utm_campaign=fpt_TGC_launch_vne_ntw_mass_super-mashead_pc_cpd_html5_mainkv_TGC-LMT--Apr25&utm_content=mainkv#Amenities,121,210,1,0,0,0,0,0,0,1,0,1
https://masterisehomes.com/the-global-city/vi/lumiere-midtown?utm_source=vne&utm_medium=SOV&utm_campaign=fpt_TGC_launch_vne_ntw_mass_super-mashead_pc_cpd_html5_mainkv_TGC-LMT--Apr25&utm_content=mainkv#ExternalAmenities,134,218,1,0,2088,0,0,0,0,1,2088,1
https://masterisehomes.com/the-global-city/vi/lumiere-midtown?utm_source=vne&utm_medium=SOV&utm_campaign=fpt_TGC_launch_vne_ntw_mass_super-mashead_pc_cpd_html5_mainkv_TGC-LMT--Apr25&utm_content=mainkv#InternalAmenities,134,218,1,0,2088,0,0,0,0,1,2088,1
https://masterisehomes.com/the-global-city/vi/lumiere-midtown?utm_source=vne&utm_medium=SOV&utm_campaign=fpt_TGC_launch_vne_ntw_mass_super-mashead_pc_cpd_html5_mainkv_TGC-LMT--Apr25&utm_content=mainkv#News,134,205,1,0,2088,0,0,0,0,1,2088,1
https://masterisehomes.com/the-global-city/vi/lumiere-midtown?utm_source=vne&utm_medium=SOV&utm_campaign=fpt_TGC_launch_vne_ntw_mass_super-mashead_pc_cpd_html5_mainkv_TGC-LMT--Apr25&utm_content=mainkv#VideoGallery,134,213,1,0,2088,0,0,0,0,1,2088,1
https://masterisehomes.com/the-global-city/vi/lumiere-midtown?utm_source=vne&utm_medium=SOV&utm_campaign=fpt_TGC_launch_vne_ntw_mass_super-mashead_pc_cpd_html5_mainkv_TGC-LMT--Apr25&utm_content=mainkv#Registeryourinterest,134,221,1,0,2088,0,0,0,0,1,2088,1
https://vnexpress.net/,114,22,1,0,9068,0,1,1,0,1,9068,1
https://vnexpress.net/,114,22,1,0,9068,0,1,1,0,1,9068,1
https://chatgpt.com/,61,20,1,0,926,0,1,0,0,0,926,2
https://chatgpt.com/c/684c5b13-c380-8000-b2f1-0ffab68f7709,60,58,1,0,926,0,1,0,0,0,926,2
https://vnexpress.net/,114,22,1,0,9068,0,1,1,0,1,9068,1
https://www.24h.com.vn/,124,23,1,0,7719,0,1,1,0,0,7719,1
https://chatgpt.com/,61,20,1,0,927,0,1,0,0,0,927,2
https://chatgpt.com/c/684cdac9-9ba0-8000-a6d6-07fbc53458d4,60,58,1,0,927,0,1,0,0,0,927,2
https://chatgpt.com/c/684cdb1d-2074-8000-bdf2-9b479253eee3,60,58,1,0,927,0,1,0,0,0,927,2
https://vnexpress.net/,114,22,1,0,9069,0,1,1,0,1,9069,1
https://tinnhiemmang.vn/,126,24,1,0,1884,0,1,0,0,1,1884,1
https://tinnhiemmang.vn/website-lua-dao,126,39,1,0,1884,0,1,0,0,1,1884,1
http://shinhan.hotrokhachhang-hotrotructuyen-uudaidacbiet-thang12.com.vn/,83,73,0,1,186,0,1,0,0,0,186,1
http://shinhan.hotrokhachhang-hotrotructuyen-uudaidacbiet-thang12.com.vn/cgi-sys/defaultwebpage.cgi,96,99,0,1,186,0,0,0,0,1,186,1
https://tbaovn-cms.top/,53,23,1,0,295,0,0,0,0,0,295,2
https://dienmay-xanh24h.online/,107,31,1,0,235,0,0,1,0,1,235,1
https://dichvucong.hokhauso.com/,65,32,1,1,188,0,0,0,0,0,188,2
https://www.giaohangtietkiem247.biz.vn/,114,39,1,0,253,0,0,0,0,0,253,1
http://tiktok.jegabw.com/,55,25,0,1,254,0,0,0,0,0,254,2
https://baoxinviec.info/,66,24,1,0,18,0,0,0,0,1,18,2
https://hdsaisonfinancevn.com/,63,30,1,0,210,0,0,0,0,0,210,2
http://vietchinhphu.com/,58,24,0,0,219,0,0,0,0,0,219,2
http://dichvucong.xqrgov.com/,51,29,0,0,0,0,0,0,0,0,0,2
https://shopemall.org/login,106,27,1,0,313,1,0,0,0,0,313,1
https://shop.ustravelcomplex.com/,68,33,1,1,232,0,0,0,0,1,232,2
http://thtruemilk-suahanam.com/,43,31,0,0,232,0,0,0,0,0,232,2
https://vingroup.vinpearl-vingrouphm.com/,54,41,1,1,278,0,0,0,0,0,278,2
https://vingroup.vinpearl-vingrouphm.com/login,54,46,1,1,278,0,0,0,0,0,278,2
https://baoxinviec.info/,59,24,1,0,0,0,0,0,0,1,0,2
https://vnexpress.net/,114,22,1,0,9069,0,1,1,0,1,9069,1
https://vnexpress.net/,97,22,1,0,0,0,1,1,0,1,0,1
http://dangkytinchi.ictu.edu.vn/kcntt/(S(3cj0g20ed4tklxyh0wx2yk3i))/login.aspx,85,78,0,0,6910,1,1,1,0,0,6910,1
http://dangkytinchi.ictu.edu.vn/kcntt/(S(3cj0g20ed4tklxyh0wx2yk3i))/StudyRegister/StudyRegister.aspx,111,100,0,0,6910,0,0,0,0,0,6910,1
http://dangkytinchi.ictu.edu.vn/kcntt/(S(yzp3udzv4aree2fmgrvmbipz))/Home.aspx,93,77,0,0,6910,1,0,0,0,0,6910,1
http://dangkytinchi.ictu.edu.vn/kcntt/(S(ghxut1fljftkw1ltxqw11hu2))/StudentViewExamList.aspx,85,92,0,0,6910,1,1,1,0,0,6910,1
https://vnexpress.net/,114,22,1,0,9069,0,1,1,0,1,9069,1
https://www.24h.com.vn/,124,23,1,0,7719,0,1,1,0,0,7719,1
https://vnexpress.net/,114,22,1,0,9069,0,1,1,0,1,9069,1
https://www.24h.com.vn/,124,23,1,0,7719,0,1,1,0,0,7719,1
https://vnexpress.net/,114,22,1,0,9069,0,1,1,0,1,9069,1
https://www.24h.com.vn/,124,23,1,0,7719,0,1,1,0,0,7719,1
https://www.24h.com.vn/,124,23,1,0,7719,0,1,1,0,0,7719,1
https://chatgpt.com/,61,20,1,0,927,0,1,0,0,0,927,2
https://vnexpress.net/,114,22,1,0,9069,0,1,1,0,1,9069,1
https://baoxinviec.info/,59,24,1,0,18,0,0,0,0,1,18,2
https://www.24h.com.vn/,124,23,1,0,7719,0,1,1,0,0,7719,1
https://www.24h.com.vn/,127,23,1,0,7735,0,1,1,0,0,7735,1
https://vnexpress.net/,117,22,1,0,9085,0,1,1,0,1,9085,1
https://chatgpt.com/,62,20,1,0,943,0,1,0,0,0,943,2
https://chatgpt.com/,62,20,1,0,943,0,1,0,0,0,943,2
https://www.24h.com.vn/,127,23,1,0,7735,0,1,1,0,0,7735,1
https://baoxinviec.info/,61,24,1,0,34,0,0,0,0,1,34,2
https://alaweb.vnservice.cc/theme?theme=3,68,41,1,1,860,0,0,0,0,0,860,2
https://alaweb.vnservice.cc/theme?theme=3&channel_code=rjd2ryaimisbwk,67,69,1,1,860,0,0,0,0,0,860,2
https://vingroup.vinpearl-vingrouphm.com/login,43,46,1,1,294,0,0,0,0,0,294,2
https://vingroup.vinpearl-vingrouphm.com/login,45,46,1,1,294,0,0,0,0,0,294,2
https://vingroup.vinpearl-vingrouphm.com/login,43,46,1,1,294,0,0,0,0,0,294,2
https://www.24h.com.vn/,127,23,1,0,7735,0,1,1,0,0,7735,1
https://www.24h.com.vn/,127,23,1,0,7735,0,1,1,0,0,7735,1
https://www.24h.com.vn/,127,23,1,0,7735,0,1,1,0,0,7735,1
https://www.24h.com.vn/,127,23,1,0,7735,0,1,1,0,0,7735,1
https://www.24h.com.vn/,127,23,1,0,7735,0,1,1,0,0,7735,1
https://vnexpress.net/,117,22,1,0,9085,0,1,1,0,1,9085,1
https://www.24h.com.vn/,123,23,1,0,7735,0,1,1,0,0,7735,1
https://vnexpress.net/,114,22,1,0,9085,0,1,1,0,1,9085,1
https://www.24h.com.vn/,123,23,1,0,7735,0,1,1,0,0,7735,1
https://www.24h.com.vn/,123,23,1,0,7735,0,1,1,0,0,7735,1
https://vnexpress.net/,117,22,1,0,9085,0,1,1,0,1,9085,1
https://www.24h.com.vn/,123,23,1,0,7735,0,1,1,0,0,7735,1
https://www.24h.com.vn/,127,23,1,0,7736,0,1,1,0,0,7736,1
https://chatgpt.com/,62,20,1,0,944,0,1,0,0,0,944,2
https://vnexpress.net/,117,22,1,0,9086,0,1,1,0,1,9086,1
https://vnexpress.net/,117,22,1,0,9087,0,1,1,0,1,9087,1
https://chatgpt.com/,62,20,1,0,945,0,1,0,0,0,945,2
https://www.24h.com.vn/,123,23,1,0,7737,0,1,1,0,0,7737,1
https://www.24h.com.vn/,123,23,1,0,7737,0,1,1,0,0,7737,1
http://220.231.119.171/kcntt/(S(shdhbzkuxguogexx5uri1fc5))/login.aspx,65,69,0,1,0,1,1,1,0,0,0,1
https://vnexpress.net/,117,22,1,0,9087,0,1,1,0,1,9087,1
https://www.24h.com.vn/,123,23,1,0,7737,0,1,1,0,0,7737,1
https://alaweb.vnservice.cc/theme?theme=3,68,41,1,1,862,0,0,0,0,0,862,2
https://alaweb.vnservice.cc/theme?theme=3&channel_code=nzwq4x5amvsc2v,67,69,1,1,862,0,0,0,0,0,862,2
https://baoxinviec.info/,63,24,1,0,36,0,0,0,0,1,36,2
https://vnexpress.net/,117,22,1,0,9088,0,1,1,0,1,9088,1
https://www.24h.com.vn/,127,23,1,0,7738,0,1,1,0,0,7738,1
https://www.24h.com.vn/,127,23,1,0,7738,0,1,1,0,0,7738,1
https://vnexpress.net/,117,22,1,0,9088,0,1,1,0,1,9088,1
https://www.24h.com.vn/,127,23,1,0,7738,0,1,1,0,0,7738,1
https://vnexpress.net/,117,22,1,0,9088,0,1,1,0,1,9088,1
https://www.24h.com.vn/,127,23,1,0,7738,0,1,1,0,0,7738,1
https://www.24h.com.vn/,127,23,1,0,7738,0,1,1,0,0,7738,1
https://vnexpress.net/,117,22,1,0,9088,0,1,1,0,1,9088,1
https://www.24h.com.vn/,127,23,1,0,7738,0,1,1,0,0,7738,1
https://www.24h.com.vn/,127,23,1,0,7738,0,1,1,0,0,7738,1
https://vnexpress.net/,117,22,1,0,9088,0,1,1,0,1,9088,1
https://www.24h.com.vn/,127,23,1,0,7738,0,1,1,0,0,7738,1
https://vnexpress.net/,117,22,1,0,9088,0,1,1,0,1,9088,1
https://vnexpress.net/,117,22,1,0,9088,0,1,1,0,1,9088,1
https://www.24h.com.vn/,127,23,1,0,7738,0,1,1,0,0,7738,1
https://www.24h.com.vn/,127,23,1,0,7738,0,1,1,0,0,7738,1
https://vnexpress.net/,117,22,1,0,9088,0,1,1,0,1,9088,1
https://www.24h.com.vn/,127,23,1,0,7738,0,1,1,0,0,7738,1
https://baoxinviec.info/,63,24,1,0,37,0,0,0,0,1,37,2
https://alaweb.vnservice.cc/theme?theme=3,68,41,1,1,863,0,0,0,0,0,863,2
https://alaweb.vnservice.cc/theme?theme=3&channel_code=jrc6d6y4zxy83n,67,69,1,1,863,0,0,0,0,0,863,2
https://www.24h.com.vn/,127,23,1,0,7738,0,1,1,0,0,7738,1
https://www.24h.com.vn/,127,23,1,0,7758,0,1,1,0,0,7758,1
https://mail.google.com/mail/u/0/#inbox,51,39,1,0,10173,1,1,0,0,0,10173,2
https://mail.google.com/mail/u/0/#inbox/FMfcgzQbgJNNtBpctSmJKBNWgwxBTdnJ,50,72,1,0,10173,1,1,0,0,0,10173,2
https://mail.google.com/mail/u/0/#inbox,51,39,1,0,10186,1,1,0,0,0,10186,2
https://mail.google.com/mail/u/0/#inbox/FMfcgzQbgcRdcZWLjgXkCPhptzzpZMJG,50,72,1,0,10186,1,1,0,0,0,10186,2
https://chatgpt.com/c/689aeb5e-bc20-8326-b4a1-9c265c027224,99,58,1,0,986,0,1,0,0,0,986,0
https://chatgpt.com/g/g-jBdvgesNC-diagrams-flowcharts-mindmaps,66,62,1,0,986,0,0,1,0,0,986,2
https://chatgpt.com/g/g-67c61d2a003c8191912eddaf8768dbe5-presentation,66,69,1,0,986,0,0,1,0,0,986,2
https://chatgpt.com/c/689aeb5e-bc20-8326-b4a1-9c265c027224,62,58,1,0,986,0,1,0,0,0,986,2
https://chatgpt.com/c/689aeb5e-bc20-8326-b4a1-9c265c027224?model=gpt-5,61,70,1,0,986,0,1,0,0,0,986,2
https://chatgpt.com/?model=gpt-5,61,32,1,0,986,0,1,0,0,0,986,2
https://chatgpt.com/c/689af8ce-d644-832c-b77a-96d747c28219,62,58,1,0,986,0,1,0,0,0,986,2
https://chatgpt.com/c/689aeb5e-bc20-8326-b4a1-9c265c027224,62,58,1,0,986,0,1,0,0,0,986,2
